linear_regression,lasso_selection,correlation_selection,lasso,splines
-3.462848239885156,-3.5827809380221773,-14.25692649334999,-3.69772460214822,-1.4770856528940104
-3.553713830985829,-4.0818178543026455,-16.61352338975208,-4.099637815488684,-1.4066788442251037
-4.440896088897421,-4.131051789549303,-16.004034749867227,-3.9667578470477864,-1.3453308236181953
-3.9892552303973807,-3.785818142455884,-14.806541839282291,-3.5715635300725963,-1.4325212417326814
-3.3954050991623035,-3.8754704049198168,-14.913696538560195,-3.814869350710932,-1.6096497184566265
-4.668079004114286,-3.5606300274184624,-15.94765992588161,-3.694659059072149,-1.598161018311756
-3.6754401801979495,-4.289671513613531,-12.6316430149519,-4.130787874552612,-1.3274745365679845
-3.511096122097346,-3.079393897916968,-15.75481707046254,-3.6168117672773485,-1.324416419009965
-4.016523654218649,-3.607016833766045,-14.495185410402918,-3.859544675305904,-1.4434268539704835
-3.653586649773195,-4.133512452160552,-20.805920469949033,-3.589204039962072,-1.2869945616526761
-4.230596886033504,-4.204169006048174,-13.394416007610497,-4.5443226375721,-1.3597320961713213
-3.75897193732068,-3.793546773082812,-17.427588414968262,-4.190570594377659,-1.4242442144721827
-4.236443018863783,-4.826697468604605,-14.439538255463896,-4.029622665986113,-1.4773485026145676
-4.211166085877518,-3.6570503549129767,-15.111267695995906,-3.4110987556188648,-1.4348277491316799
-3.9771919000909937,-4.389607096488088,-16.379714162223568,-3.53994746111683,-1.3047853166311187
-4.080190920717874,-3.649400384199426,-16.462783689078133,-4.000977795930575,-1.3359006284525765
-3.89655618256015,-3.6241133062656017,-16.62240712187407,-3.8256720497941177,-1.3766983895198883
-3.830997595451663,-4.206166729272842,-13.6664242422258,-3.9427026623967967,-1.5693557859594416
-4.285663386630709,-3.7081160347568236,-12.93032199643638,-4.2518864149081255,-1.386892774958983
-3.62977681734837,-3.531994219485426,-15.508972950597864,-4.259957176624581,-1.3165478333085867
-3.700495318503462,-4.389394136287672,-15.989823619091666,-3.762624412026718,-1.1607726937797802
-3.627483657066967,-4.01893630073031,-15.722609210225572,-3.9282529342043357,-1.673348351310714
-3.9297660632101885,-3.8842071543938834,-16.016889709740894,-4.226572650055346,-1.7800554002862072
-3.5959901977443973,-4.752660406664907,-16.29286311720635,-4.345877520340431,-1.2213982150429465
-4.349462435883192,-3.5282969877681287,-14.353567799683104,-4.604093792841591,-1.5071936813834828
-3.590065514126533,-3.786873640703482,-15.013667331074643,-3.561345335352693,-1.4321694449458995
-4.122666405605214,-3.845514176119887,-15.34731452213963,-3.812981737500724,-1.4829871378016601
-4.1488406670789795,-3.8743163391775544,-15.17817243326566,-3.608373241251532,-1.447776761383228
-3.8401850142924925,-3.24767080851271,-19.557315630424583,-3.738586195988204,-1.522300414992213
-4.1513793002073704,-3.318873545972791,-15.416270469163702,-3.7522295511824577,-1.466750468249997
-4.079956721398501,-4.329807654669356,-14.898076920369709,-3.848806603100382,-1.4580118881926318
-3.46656649900685,-4.151557791580894,-14.540587535528354,-3.287759947731036,-1.391533628871343
-3.605017820600886,-4.199308148750233,-13.866312062706388,-4.297472251584796,-1.3082898764033466
-4.322447238956342,-4.506328760405407,-15.16979582558178,-3.7016801359692466,-1.3147050344879534
-3.2639077322750985,-3.2649978520872875,-17.48918948171205,-3.6682095812134654,-1.595056496666716
-4.32825931461795,-4.287522255713769,-15.436918801891014,-3.976824959585842,-1.1895051054594676
-3.833619018728936,-3.7370807971572813,-15.473268581221713,-3.424586565032595,-1.7293016127778238
-3.673077094924046,-3.3278360960849267,-14.58304669533403,-4.0505060910721715,-1.3365887446585827
-4.635331256839997,-4.2655591140425635,-14.923206786297614,-3.906055993384808,-1.512050105652213
-4.296472249627004,-3.3331367064404316,-12.61565281791715,-3.84649150376671,-1.2966483049952366
-3.0921363358439495,-3.929602250790695,-14.459124718470445,-4.626775551127769,-1.5647517347533988
-3.6207302740650937,-4.71898272224529,-15.847812742460421,-3.748578633268968,-1.3605617566958836
-3.8677808085969656,-3.692757666491831,-17.380000087179347,-4.124171821320592,-1.3162231658574088
-3.975174877477332,-4.425025845051651,-14.907551738607546,-4.009426741776273,-1.2867362183665967
-3.437615039991314,-3.854297596112794,-15.94794018492554,-3.997911786552357,-1.3192233474973813
-4.326203752792508,-3.240854215868,-15.473105183131802,-4.320781783690551,-1.4992668980119799
-3.4932459492400896,-3.71822444485897,-17.209158411171806,-3.341954088136639,-1.4626485381954049
-3.7229092641350534,-3.647757510940235,-14.324758769103816,-3.4457646503679316,-1.3377298163976576
-3.973479765869151,-3.920694541815547,-14.542921062114111,-3.6352861998023327,-1.3864713437131244
-3.453987265572179,-4.125316811860629,-17.24110331838609,-4.870792402398356,-1.527330172824895
-4.5266553852558,-4.1324598487291615,-15.366079738541336,-4.056849475615803,-1.4482253223433914
-4.145776767765815,-4.624713051172336,-13.841136134853624,-3.5786049186635407,-1.5019094940961086
-4.00264973912128,-3.3196695682622264,-14.401017594143683,-3.817816705250959,-1.5265347443750386
-3.202301977854135,-3.4518566308213923,-13.073982592686717,-3.8499840465424544,-1.3776469201007167
-3.858999612846925,-3.822906171559554,-15.326244846626786,-3.599183881359505,-1.7685975626198602
-4.530836771713237,-3.546616021937597,-15.162925071312738,-3.690695227790151,-1.4732085813275224
-3.6162508508755598,-4.48343046468236,-15.843930965381663,-3.83151698666005,-1.4291332135714132
-3.993205250247544,-3.8644400641249885,-14.687230081728364,-4.31513454465267,-1.4677349563926076
-3.743485479890109,-3.3966396730998696,-17.97001201391661,-4.431430717213592,-1.2804317161193461
-3.9669522469067213,-4.5993634909783605,-16.07081156791018,-4.228067395150148,-1.227587707140999
-3.905747752259995,-3.693148784335068,-15.142408451261728,-3.614484958259391,-1.4369333493259902
-4.5283586781295835,-4.540319251436033,-15.79794320000092,-3.774907839215904,-1.4551774851320387
-4.064604173092509,-3.7489239887187584,-15.06064200814004,-3.6018940007172295,-1.3714302938125003
-3.6840288389381404,-3.958702276167037,-12.569632525461977,-3.83461087800173,-1.4384993021588535
-4.298015472440756,-4.2255645999166225,-13.287398047071758,-3.8466608279609065,-1.4966979095054822
-3.66064110194269,-3.2866048820214346,-14.790883632068462,-3.5088320311873096,-1.2957209017640288
-3.209459665911435,-4.266562837436335,-15.931901361964968,-4.138612242688839,-1.5698444200724373
-3.770879215697474,-4.187096002674359,-14.497819236593706,-3.9487611043172604,-1.5367051283883206
-3.6047228444212887,-4.163136414848713,-14.65267909352372,-4.177806309843734,-1.4117193528545846
-4.812490687724074,-3.6133583588112916,-18.528126282492835,-3.965191051642919,-1.4138756833012271
-3.2858784648951778,-4.002797615073268,-14.036902479849443,-3.7799076450388798,-1.383812809676435
-4.637362463941388,-3.5734675940474943,-18.093924595400676,-4.09528617525156,-1.2305297708078338
-4.149145238185673,-3.9693909719295775,-18.183283074296607,-3.6589528992917284,-1.4001006097979742
-3.4320361710644667,-3.3412033596447523,-15.544998511666657,-4.471034395370212,-1.3749787536203357
-3.842646770867381,-4.229323551707888,-15.562627589773468,-4.156446390449513,-1.4416142673610453
-3.662980044599601,-4.061928068971816,-13.402661851703645,-2.9571960633109837,-1.1774774086973634
-4.040940197986017,-3.7239130103985936,-16.10257827399817,-4.100512227074677,-1.596683476805399
-4.268481037868585,-3.579237607600272,-14.695642109925908,-3.8242705567729844,-1.4228099922246977
-4.045060822928268,-3.7956982711070846,-11.819307284491368,-3.454458026795257,-1.5389181286830282
-4.083609498056486,-4.297551540442841,-14.870696982351118,-3.7734721322941094,-1.4044030951786395
-3.791512987502371,-4.062555546576937,-16.19795080232031,-3.9547803352232225,-1.3283423438070179
-4.365793486540295,-3.5854028071779402,-15.614931426442192,-4.118583429939895,-1.4540422508878719
-3.5128756403590575,-4.604873009034434,-17.860875305628294,-4.329653724288737,-1.410465945373974
-3.5691304752112543,-3.3390852306334966,-16.721596714762867,-4.230628207023678,-1.418964199212679
-4.024795534890108,-3.8432071183568906,-16.010554378046002,-4.1314569374591645,-1.3037992231337
-4.23450192738905,-3.7902124458440856,-19.47487838813803,-4.4168792824137455,-1.197940230954789
-3.9163276068299293,-4.2973641702847925,-15.673720039434109,-3.6774540459423504,-1.3937346582364574
-3.587776072094808,-3.758579327102843,-21.071652359960282,-3.397182580036222,-1.3707938972872524
-3.513344941613903,-3.24330703731929,-13.217249278514561,-4.4731648858733495,-1.6549951317541687
-4.2205999942845045,-3.5471745823153134,-14.986295342578261,-3.8968830642155923,-1.549294443389099
-4.2398287742512695,-4.103483258909497,-13.924565931803217,-3.295436750186902,-1.4592012061454067
-4.082694721626672,-4.290036596796188,-14.781376434690813,-4.1932389231403855,-1.4445634212224505
-3.5880862414005823,-4.688202223082872,-11.288816823811347,-3.254353715048868,-1.3930776076637603
-4.175280622961678,-3.687288373158124,-14.063684147436415,-4.323516448748906,-1.60088655078373
-4.293118003416985,-3.8978376354323516,-19.077870635620332,-3.5022989383541425,-1.5901154690049544
-4.032648313995675,-3.8954785415216526,-13.721797954934503,-3.7525382111345227,-1.28334889113612
-4.530211795434669,-4.431491384465784,-16.49652247911772,-3.769578078342717,-1.2046063960346904
-3.158432872631083,-3.994484340124522,-14.832925207522363,-4.3930544114403745,-1.4789053152074143
-3.444722728862485,-3.507276329871118,-13.471719600827932,-4.329826836264232,-1.348743966870124
-3.9300258758449402,-3.4910989137603545,-18.604022454604834,-3.5356836570348866,-1.3148952605931845
-3.719205175389774,-3.8001453396864036,-14.508553435726823,-3.271663621422439,-1.3733982025566667
-4.057555248020042,-3.4922855341550347,-13.470192067539395,-4.557424505181136,-1.3405410601150587
-3.3880415492794054,-4.55024129110402,-16.120830649396392,-3.514121356519991,-1.6581754348303424
-3.9049790467543564,-4.286016377934767,-16.5518574749237,-4.304125029018943,-1.5368874807097306
-3.2663421257703664,-4.335921737487808,-16.322627902559663,-4.089811481485072,-1.2376426378497605
-4.270615360222227,-3.4494356316377095,-16.625043745922824,-3.9553275127121426,-1.3189750633770896
-3.4828161909157864,-3.4816438982875573,-15.588681622298973,-4.7733514609909875,-1.285541619110291
-4.126897165011974,-4.065779830329399,-16.022086645947365,-3.1235026693589294,-1.5587362238122997
-3.573158691629056,-3.68776514090464,-12.70967399070062,-4.147546054679563,-1.591765065737071
-4.020188831349845,-4.191708874595621,-14.248362774162146,-3.380791112169423,-1.2765679869176316
-4.018293659629832,-4.022148957000518,-16.541354301940718,-3.4534852508891345,-1.6543149910865542
-3.5871314261508513,-3.598254960022354,-12.96260441222147,-3.9234521352391076,-1.4481306564671494
-4.8447774433672945,-3.888465533427642,-15.932291761646558,-4.022400400530405,-1.3516929502550592
-4.046233346994866,-4.237735478614085,-16.309656824660088,-4.301980175764429,-1.5406761208930333
-3.8357041098471423,-3.741589370260509,-17.0097958657485,-3.931299437945166,-1.3774695094760125
-3.1709013143616525,-3.572449034966062,-15.361415239662911,-3.8299568517887135,-1.348387221159316
-3.4354400781641194,-4.33094118407175,-15.549456673369813,-4.3136958699053505,-1.404035359887879
-4.198242410087376,-4.439282837706778,-14.112972317210518,-3.495473963595057,-1.509624681750867
-3.4203816363089183,-3.9882310735801845,-16.859301676474292,-3.91481005621,-1.5120223609119647
-4.6105664457692885,-3.85779507970959,-14.766778417105728,-4.108709264668482,-1.393737851568643
-4.292428292654645,-3.050143956498157,-14.749620227607243,-3.9301383316579033,-1.550669219627848
-4.279588156075759,-4.253380373408641,-16.19330692454686,-3.84202596116627,-1.2039829099592398
-3.6143522909230157,-3.529176217129944,-13.21784455779109,-3.470693190169246,-1.5608516346506394
-3.8692842002930776,-3.9977153470494753,-14.77243862975481,-4.0294131457840345,-1.5065684889016926
-4.405550185957022,-3.8497618737785224,-15.283560147899134,-3.7119945087519217,-1.2486094885966807
-3.3236692563494317,-3.7042424838291135,-17.93419454397003,-3.8272570607311915,-1.3691889862787527
-4.0077909252531825,-3.4791163393750058,-15.872810130465917,-3.866947956283146,-1.494972210517266
-3.9124524548637947,-4.2403267295098885,-15.772611439456396,-3.8165606080766477,-1.4331728814478375
-4.709207357500097,-3.4754736196943266,-15.29546534003748,-3.687875898248815,-1.491457623293787
-3.8490855704744305,-4.061022062456299,-15.584602978834623,-3.7037237920500035,-1.4975218298877944
-4.174624482004194,-3.7285126507630006,-16.669642584507056,-3.596237823099522,-1.3718839269124534
-2.979170462077632,-3.9901406072599284,-13.192598672636644,-4.024342741124102,-1.4420104269723863
-3.832262354800637,-4.534260479169801,-13.816661653535066,-4.788967426684679,-1.427325787488458
-4.65746489766548,-4.152612098861973,-14.475497840345797,-3.6584369566053265,-1.466154260267212
-3.920025515810498,-3.7773621799294337,-14.191483315735615,-4.374360320976044,-1.4115302336776234
-4.443474996865203,-4.08480780042833,-13.32485831228946,-3.7292655858531387,-1.5952322185408694
-3.7305850071060633,-3.690812628910683,-17.292011684002812,-4.234797724571114,-1.3743450602590024
-2.8958640508232967,-4.10359625907209,-16.353664624882654,-3.6637434323225624,-1.4355897095072379
-3.103243308004676,-4.314619867014041,-15.791323178374128,-4.64817258479632,-1.3884002145073728
-4.021685939262518,-3.890740670295814,-15.973888622277586,-3.449365563698153,-1.3132780357051024
-3.720927642971604,-3.547237310363832,-13.511442325260482,-4.154915176532895,-1.4505079302773618
-4.678441878518735,-4.10311795204305,-15.728980621194568,-3.3750692305814507,-1.3963260778829176
-3.982882789605281,-3.3090845880771034,-15.966453310239029,-3.743995228631711,-1.410232229533187
-4.020185315273069,-3.6145404340647462,-18.342826251997753,-3.2858291242432993,-1.4251908029380738
-4.182138580598604,-3.4506761307566802,-16.074362683626006,-3.74665037575471,-1.5612179757061186
-3.570236760933394,-3.561927882406487,-12.75067457341724,-4.1637739570797825,-1.3721452774245795
-4.0621661175609205,-4.8945095373195615,-16.166122498840668,-4.30298243156082,-1.7027939505281762
-4.015513292876666,-4.099887657839145,-17.0187141882003,-4.140765801360743,-1.3104112945733328
-3.7305431055939784,-3.6882648797138375,-15.553537317895097,-4.214386931981747,-1.3631699653822107
-3.4495794505837276,-3.506198206157282,-14.650117962852491,-4.423435869495305,-1.5003335308130665
-4.099916692213209,-3.872135542538698,-13.886507306162114,-3.6850314311751,-1.3365927316297392
-3.784615758077254,-4.52572046454427,-15.733505235049359,-3.5517308718718743,-1.4372594024323768
-4.125276551267393,-3.8655506839303553,-13.896622402352872,-3.4373604468876087,-1.2432830432120199
-3.7074997136498133,-4.305247064450132,-14.483870827215092,-3.7705106210674573,-1.3044827471740512
-3.7124336494812775,-3.6702049461379778,-17.03700478326217,-3.8968162523160292,-1.4866943240258301
-3.6015145253600567,-4.078854774019964,-15.51820467025699,-3.2101958309721406,-1.184930541947503
-3.4206706588889837,-3.3316982365822865,-16.4278886110569,-3.9935902537176426,-1.3428510761952257
-4.347147786905843,-4.195588788047822,-12.004146467478407,-3.953025635623908,-1.493800543698147
-3.7946107033383396,-3.9282975435390535,-18.858978019274023,-4.309296698710501,-1.4388156009007844
-4.757516134682235,-4.029895703151288,-14.366629178952069,-3.9821451896896476,-1.4840117628245708
-4.0261238159291075,-3.926681500936404,-15.431805878960676,-3.9864235014871174,-1.3331545993599476
-3.5633699552104257,-3.717043890470305,-16.057273875864606,-3.8172141377920865,-1.4536749490836578
-4.341496828575266,-3.6772349363045578,-12.469762823933337,-4.416837415397671,-1.65415825749439
-4.0845878250242365,-4.620495133459291,-14.508058502208232,-4.571851108071919,-1.4064186322922225
-3.685036253665108,-4.302779437203221,-16.282842580428696,-3.7934593496140434,-1.3688826280274768
-3.956114093296911,-4.255136214809264,-17.37145696650757,-3.8811594336001725,-1.4198180589894873
-3.8060824894156196,-4.141217215513817,-14.267514739554077,-4.128708548870698,-1.7298737546331195
-4.1213910326836904,-3.4780683622902924,-14.70856513057013,-3.7439411851866073,-1.3467622439118676
-3.3619860275901488,-3.298617771565392,-17.056520986650686,-3.4676512271679663,-1.406200523431984
-4.019208400869532,-3.6724396139146642,-13.789219818599936,-3.847752074347769,-1.320561114391155
-3.9059889968735306,-3.9138357186297243,-14.432690892816213,-4.267436347048754,-1.3085106552364367
-3.9669260501620576,-4.012216094039902,-15.528578009572763,-4.014072761097264,-1.5658635903862104
-4.2171638625559265,-3.515951482280174,-16.20197249747096,-3.3070657478019925,-1.4368491747559151
-3.7455101200680248,-3.9451931178090063,-17.942556416727008,-4.213802228440149,-1.5328864250655605
-3.5864378385848945,-3.816231017039775,-14.886277229072498,-4.07423198224871,-1.3230539312349872
-3.2612281057167385,-3.9415988821140573,-15.479532513194073,-3.86080276230341,-1.4705336663693584
-4.182986244079932,-3.5041600615803272,-15.014505469809995,-4.149631862745799,-1.3840099238050503
-4.571494455194188,-3.8160329257110392,-17.816767054811347,-3.9923986629947437,-1.569061702650021
-4.021201580303153,-4.077337516298717,-14.488624179010017,-4.137316507706783,-1.1973259427783882
-4.8564836072931925,-3.4240167643755357,-15.476887177369102,-3.356306117387926,-1.300158757823622
-3.723112170242404,-4.198246607438132,-14.87297249803334,-3.8243167034531313,-1.2419727809027963
-3.7106841300879667,-3.783782581278332,-13.182528043463767,-3.6697023318568904,-1.6773510336003168
-3.29220673212876,-4.619004084512473,-14.093482496260004,-3.7783425654354694,-1.6047322203559347
-3.9925022872177096,-3.848175431991755,-17.49643215640045,-3.6935979846120364,-1.4685453844240386
-4.700615538583352,-3.297256428212606,-15.091886675574598,-3.9595705915631827,-1.6270292473834644
-4.3984743809661735,-3.830646746000951,-17.452862570921113,-3.6196323570419486,-1.2246881384510435
-3.235468774124332,-4.056022627428911,-13.494701435304764,-3.806242120995297,-1.494636801826554
-3.634086441844702,-3.600618601642673,-13.437478155182937,-3.6349633976597358,-1.7227927968428787
-3.6630795093655615,-4.594447062993543,-14.90665037665725,-4.295466548315285,-1.3787203292901955
-3.7083495412796377,-4.040813477359128,-17.273940998669577,-4.573415831715087,-1.3628088353284546
-3.8588025888019475,-3.9050519131216124,-14.94250504824032,-3.62131314588388,-1.264959559310244
-3.4574115700250014,-3.964113085309218,-16.150877884355854,-3.8387342441039993,-1.3617142116980636
-4.316008549340746,-4.0442683260407986,-13.553766340999353,-3.909590692264601,-1.3162731194914878
-3.271900607943551,-3.371085010930844,-15.846888304503667,-3.5125573568767923,-1.5808162436460356
-3.477922768677792,-3.962783182030913,-14.414771007364285,-4.01540341708254,-1.2526314964587046
-4.00454098181858,-3.9580355670704166,-14.669833346022942,-4.115788627900035,-1.672601466493581
-4.065495095706899,-3.8017038233984466,-13.70779078926671,-3.995440047723126,-1.3040724614830714
-3.660418757627329,-3.4648176319621964,-17.50347278652916,-3.494136450625255,-1.3566612449067257
-3.965445162659626,-4.158603030234863,-17.38902146293899,-3.83919702346075,-1.308483233723252
-3.7172564815876514,-4.144663345202649,-16.66201060867842,-3.987129133853985,-1.2863707419897503
-4.165210834651702,-3.9618502532488615,-15.700761371466717,-4.000301014894467,-1.3765956477002868
-3.8954340525745517,-4.38711371547362,-12.27968921493449,-4.105073405179699,-1.5587614441071969
-4.507940773623518,-3.80166266225678,-16.006243523200617,-3.9700985147400907,-1.5988940357645784
-3.889011522504283,-4.19960841741422,-16.185030944703126,-3.878334956479004,-1.6694362082316951
-4.242002701016128,-3.589107342676617,-16.020110496739818,-4.248997209997799,-1.4578275413193333
-3.7458050689549736,-3.9693235588146356,-15.13464848635587,-3.784376644563229,-1.2800717371152166
-4.008421425430221,-4.2998285800885006,-14.710273357691815,-3.1662835117019212,-1.227329583544262
-3.6371569130208496,-3.9878444404684346,-14.415819874882297,-3.7653446931651886,-1.487733457514293
-4.400044625373127,-4.049731716512047,-14.260206040025203,-2.825084531330381,-1.374648271472874
-3.7812087519557154,-3.581956312204762,-16.178624059533156,-4.470726357596697,-1.6156831375698966
-4.030472080186595,-3.54634016020323,-18.79141023433812,-4.200767175605534,-1.5242645107533008
-4.065524999622434,-3.766243719733223,-14.754780199805595,-4.470544425435497,-1.248201691740693
-3.3970972979085206,-4.0206401432685555,-13.954088492115185,-4.086533415903106,-1.4154435528137697
-4.710298504988484,-3.7712489547996384,-18.108188821349184,-4.087186873266806,-1.1957513465421208
-3.652508061874388,-4.657754195436854,-14.042062565050575,-3.657817969562253,-1.2634787883210405
-3.768828822897078,-3.832167505614742,-15.003533869166006,-3.6920149690904482,-1.4887300232137977
-4.314127484315633,-3.953373605671135,-15.404992807461822,-3.77842741728491,-1.1576730177082586
-3.0716618447616373,-3.877812211217928,-13.563398059706921,-3.8875658667419195,-1.6366130091925142
-3.407104860856358,-3.6135286511752867,-15.303773852259818,-3.879417588261503,-1.5202235032578537
-4.254963832404792,-3.4071752153043624,-16.93038092872255,-4.62227349836184,-1.565529638427977
-4.464558557824126,-3.9546447529154314,-17.34401784312255,-3.6274900173325104,-1.459145102788119
-3.5528990490904535,-3.992990178079984,-15.034957581816364,-3.965500446755952,-1.3154763873272841
-3.7926030229718672,-4.021503185081965,-13.634579378325371,-3.8330434311304327,-1.4884476338072534
-3.4063723337616567,-3.6131138943728374,-14.981513159108275,-4.312556739647265,-1.4568902501355538
-3.8966783219960437,-3.95668922374728,-16.18181937161037,-3.7315627751786877,-1.4362862815648418
-4.249765702373834,-3.9499249539817742,-14.234756280158669,-3.321205947521632,-1.7677004974400816
-4.174865425727669,-3.9099897006583695,-16.178345305383576,-3.732335231975743,-1.2738489513639513
-4.444193483602243,-3.3155788011344915,-12.739781900476494,-3.6495244567130105,-1.424053905053317
-3.8200119794036422,-3.893067710150224,-16.060885261840042,-3.1890608210939986,-1.3567508465435014
-4.029905020328657,-3.751830710005263,-12.78668684058958,-4.122504107828989,-1.234874101077116
-3.614809241460621,-3.922673997550424,-15.593882471666712,-4.5491926764343225,-1.4475329383854019
-4.18310042307858,-4.225916517021703,-16.257282679060175,-3.6961949446522175,-1.5103995241565635
-3.248602529377341,-4.683056926096733,-18.157120034863986,-4.4607066403302795,-1.2893534379304525
-3.7499958724494964,-3.219744983895287,-15.835071042354103,-3.6320378367553032,-1.5425187972260128
-3.5330839937023146,-3.721272305827985,-16.689107703809203,-4.02831947928425,-1.5565485055568917
-4.0425452546491085,-4.470933671085992,-14.341433817522638,-3.9148542592937288,-1.3728722561263307
-3.539508952766354,-4.697572512959396,-14.745096087145862,-3.9235730175941854,-1.352764684817177
-4.214544531822514,-3.4190203172935276,-12.801927080633606,-3.8739729865256933,-1.5268358519993308
-4.121560647940353,-3.643678299353722,-17.172473085223043,-3.717136353157005,-1.2627371417113227
-4.0705199999076385,-3.941246727574692,-15.342431760812055,-4.408495145493074,-1.4776686430293693
-4.08019526320009,-3.912634926458953,-16.495942299900353,-4.080007350227083,-1.622840763171132
-4.1193532293260295,-3.6352765798318982,-15.520929712071123,-3.9701191480580844,-1.4011049222813812
-3.3941204979611093,-4.356634817278433,-15.331951036161701,-3.5850320141269787,-1.168643767078369
-4.154116637477078,-3.7325676871348223,-15.55168506802299,-3.2744054304711745,-1.4237303658638776
-3.406089816518519,-4.471738980752509,-15.292423577885359,-4.3183954891175285,-1.4408892093052224
-3.383139213452134,-3.6231622142482083,-14.047805760249396,-3.7366866664510283,-1.3304984708570142
-3.66017111200555,-3.8024584181294414,-19.05804784041662,-3.9132619847880505,-1.4828561081922889
-3.912141529164498,-4.159229253804732,-16.47074983685719,-3.960233790762266,-1.4501279315262636
-3.772236468558117,-3.7864991092838327,-16.2982195755991,-3.592930748840004,-1.5498801466709795
-4.576114331869281,-3.559105498234536,-13.80355771748269,-4.411902207800668,-1.2441666839190992
-4.464117317681077,-4.142261415398117,-14.997082082130726,-3.2230429920280206,-1.4525943390862481
-3.8903244072002128,-4.1394578921736604,-11.975637684444038,-4.62531811296746,-1.4857626038869132
-3.899798286410163,-3.7017850305476485,-16.810382561223463,-4.023286149835309,-1.3435321497034598
-3.9110055912912767,-3.5704631889716367,-16.502967583315396,-3.9327122460432866,-1.5958439128143076
-4.0353743342369315,-3.9242252577688794,-12.719272416378402,-4.115302588936651,-1.2905633153104055
-4.021989226170882,-4.42206978570416,-13.640351654229201,-3.9007607179021044,-1.4249292332108083
-3.6586730269247614,-3.3251914092123243,-16.42577883686639,-4.258538977699216,-1.412554776545071
-3.8482216126520092,-4.607885886770789,-14.943202498978946,-3.862975568606103,-1.3286473851784335
-4.132476545080111,-3.686891286587457,-17.373168207760123,-3.7532695063745103,-1.4208417198972412
-4.1190013172888325,-3.2399479364130688,-13.24427572050156,-3.7728276092292403,-1.4334303435930942
-4.236886564849257,-4.01257170474808,-16.321694376289713,-3.6510679989956016,-1.5556626786663428
-4.05248392586511,-3.71246309182758,-18.185170011811675,-3.9655725144306264,-1.5430031041219558
-3.0557907086751372,-4.44732994245367,-14.299807687712727,-4.06519090074342,-1.2692917858318997
-3.6839050346011963,-3.740799172473452,-14.51060770215639,-3.4721201983674503,-1.358605765102065
-3.491619295081391,-3.1308938931602524,-17.269388618681194,-3.6338213757887576,-1.478612875241435
-3.557411949099347,-3.7296679996511912,-17.04260374987193,-4.199763604881851,-1.274893646787693
-3.8106011333565464,-4.211945390448596,-16.29664301482817,-3.869252017759359,-1.223834736707474
-4.411869284700197,-4.058200523232534,-14.878143136547084,-3.7750959807277202,-1.4367280254508774
-3.8195472358563003,-3.818215779878531,-14.604013408157083,-4.019870126304158,-1.8140251738414097
-4.188460321250711,-4.00836951798224,-14.028502750478637,-3.9392836049200013,-1.4507982325473074
-3.546251920794708,-3.8102910964927674,-16.161750819059332,-4.354838620985801,-1.309603443718132
-4.221624457067212,-4.151082884397769,-13.536848411258571,-3.7826106921757208,-1.4544763091046031
-4.2433652724629685,-4.430166284415998,-15.863962893435728,-4.020620405066673,-1.5266923402197452
-4.567858866834376,-4.191671507014698,-16.76415565016684,-3.571993114624003,-1.3298590840186195
-4.362953537991916,-3.481843878286316,-12.269445928580597,-4.167295382598902,-1.1441344823115243
-3.332412052393711,-3.938146224507226,-15.369287189862098,-4.075174255771875,-1.343899653776635
-4.102184892458019,-4.437157070015803,-15.123692320635284,-3.8383187897671633,-1.521795217136522
-3.864068182577605,-3.6438019092426277,-16.707571482867273,-4.110500263687603,-1.297893470363507
-3.7719907032929565,-3.7544308023326223,-18.54376587656383,-3.7699132509122113,-1.5665282663313915
-3.5401388469665447,-4.35609310898861,-14.213574338145097,-4.065288895148112,-1.278779247999581
-4.131066624181822,-3.476459919483838,-13.923556291646845,-3.466449741823566,-1.6249662175280832
-3.945130106330759,-3.833022571564791,-13.54571661946296,-4.028641886988124,-1.441097832780361
-3.469269462750387,-3.8729940879038183,-17.579501830156268,-3.755485562785785,-1.6205599611024006
-3.8257474371802,-4.216858828360433,-18.385205892868417,-3.2280175014806938,-1.3827964195073932
-4.0657149957046395,-4.200490740508094,-16.576308350889054,-3.915099317470939,-1.3429947451387032
-3.306938030044528,-4.241070837038931,-15.014445741119074,-3.564241998294861,-1.4338213534802349
-3.969128779831886,-4.124866372273247,-16.32674919533261,-4.161060299509966,-1.142600359598759
-3.7650358862885036,-3.816977254840468,-13.654802014710702,-4.767360364608028,-1.5088511173052594
-3.7909268264116425,-3.420034846285519,-15.284188306528103,-3.445083019308352,-1.5423259083245475
-4.09804831680996,-3.3931603692064445,-13.773173639553487,-4.026550915307713,-1.6022862873288735
-4.143180532703048,-3.570250830702722,-15.463804733553271,-4.340383517068905,-1.4263042148027638
-4.132930143133457,-4.202880914936208,-13.461907970115748,-3.2626990772250366,-1.400489549779711
-3.830151397622234,-3.8626999554064954,-15.120592319363816,-4.186777116684698,-1.4847304825959908
-4.233635310992795,-3.8065243998300256,-16.782417706077478,-3.543180121132757,-1.4702969890542745
-3.885901720559992,-3.9096357085057143,-14.001161815597728,-4.384210635209359,-1.5014188248500704
-3.637483662399006,-3.9616820639990373,-14.610695662893786,-3.92326448852061,-1.2977217830778593
-4.971753042017932,-3.7452707187548064,-16.196281958161897,-4.706984569367984,-1.2152042054104104
